text,"['Name_Calling,Labeling']","['Exaggeration,Minimisation']","['Doubt', 'Appeal_to_fear-prejudice']",['Black-and-White_Fallacy'],"['Straw_Men', 'Whataboutism', 'Red_Herring']",['Bandwagon'],['Flag-Waving'],"['Repetition', 'Slogans']"
"In the United States, these Chinese went through the liberal asylum process, but did not manage to fool even the credulous ""judges"" at the Executive Office for Immigration Review (EOIR), the immigration courts.",1,0,0,0,0,0,0,0
The only claim they have before a Federal court is if they got the due process that Congress gave those illegal aliens.,0,0,0,0,0,0,0,1
"Kritarch Patti Saris thinks she runs immigration policy, right down to how many times someone can have their case reviewed, though she seems confused as to who will do the reviewing of those cases.",0,0,0,0,0,0,0,0
"Tellingly, these asylum applicants were the elite of Indonesian society, because their higher average IQ, than the rather dull Indonesians.",1,0,0,0,0,0,0,0
"87 is the average Indonesian IQ , and note that average includes the higher average Chinese, so the locals really are a dull lot.",1,0,0,0,0,0,0,0
"In any event, the persecution was limited in time and duration as the local elite know they need the Chinese to run the economy and to avoid Red China intervening on behalf of their fellow ethnics.",1,0,0,0,0,0,0,0
"Fortunately, elections have consequences, and the Obama Regime Administrative Amnesty, or parts of it, came to an inglorious end.",0,0,0,0,1,0,0,0
She thought she was decider-in-chief on who gets deported.,0,1,0,0,0,0,0,0
"And all on the flimsy excuse that the aliens need another bite at the apple, despite the clear fact that the Indonesian government had long ago quashed the ethnic riots directed against the market dominant minority of Chinese and the religious motivated violence against Christians.",0,0,0,0,0,0,0,1
Mostly because the country would not last long without an outside high IQ elite to run the country.,0,0,0,0,0,0,0,0
"Remember, an 87 IQ is just about retarded. A federal judge on Monday ordered U.",0,0,0,0,0,0,0,0
"And now she has gone full rogue, prohibiting the deportation of all these illegal aliens who already had their day in immigration court.",0,0,0,0,0,0,0,1
At issue is a large group of Indonesian Chinese Christians who fled a pogrom in Indonesia directed against them in the 1990s.,0,0,0,0,0,0,0,0
"Remember, an 87 IQ is just about retarded.",1,0,0,0,0,0,0,0
Kritarch Saris thought she knew better and has been running a deliberate campaign to prevent the deportation of these Chinese illegal aliens.,0,0,0,0,0,0,0,1
"The aliens have no emergency, there are no emergency procedures, and their original motions to reopen were denied for lack of legal basis in law or any changed conditions in the country they are being deported to that would avail them of another claim.",0,0,0,0,0,0,0,1
"But basically, Saris wants the illegal aliens the opportunity to submit another asylum application, and benefit by the years it will take to adjudicate those claims.",0,0,0,0,0,0,0,1
"I don't think torture is what America is about."" On ""State of the Union,"" Paul added, ""I'll do whatever it takes, and that includes filibuster"" to block their confirmation.",0,0,0,0,0,0,1,0
"“I don't think our policy ought to be for regime change, so I think Pompeo really isn't a good fit to be a diplomat.",0,0,1,0,0,0,0,0
Few things in life . . . [are] worth standing up saying 'enough is enough.,0,0,0,0,0,0,0,0
"“We are not a people that should be so fearful or vengeful that we think that torture is somehow acceptable,"" he added.",0,0,0,0,0,0,1,0
[are] worth standing up saying 'enough is enough.'”,0,0,0,0,0,0,0,1
"We should make a stand on this. She should never lead the CIA."" Both nominations may face tough confirmation hearings, but it seems that many Americans are just fine with these types of people being in these types of offices.",0,0,1,0,0,0,0,0
"Both nominations may face tough confirmation hearings, but it seems that many Americans are just fine with these types of people being in these types of offices.",0,1,0,0,0,0,0,0
The only thing I can think for that kind of reasoning is that people do not know their Constitution and understand exactly what Senator Paul is trying to warn America about.,0,0,0,0,0,0,1,0
"And before you tell me about the media reports and CIA involvement, just keep in mind that a former journalist, who is now dead, told the world that the media lies for the CIA.",0,0,0,0,1,0,0,0
"Trump has obviously had praise for both Pompeo and Haspel, but then again, his administration has quite a bit of turn over too.",0,0,0,0,1,0,0,0
"And before you tell me about the media reports and CIA involvement, just keep in mind that a former journalist, who is now dead, told the world that the media lies for the CIA. So, I'm wary of media reports that claim there have been results from the tactics used.",0,0,0,0,0,0,0,0
"“You really want a diplomat to be in charge of the State Department, not someone who is advocating for war,” he told “Face the Nation.",0,0,0,0,0,0,0,0
We should make a stand on this.,0,0,0,0,0,0,0,0
"“Why is it so easy, Theresa May, to jail Tommy Robinson, but so difficult to do anything at all about the monstrous crimes committed in the name of Islam all over this country every day?",0,1,0,0,0,0,0,1
"“Governments in this country and across Europe are now the enemies of their own people, [and] they promote policies that are against the interests of their own people,” he railed — citing efforts to sabotage Brexit, uncontrolled mass migration, and what he described as “Islamisation” in particular,"" he said.",1,0,0,0,0,0,1,1
"“A literalist interpretation of the Mohammedan cult is completely alien to everything our country stands for and our traditional way of life,"" Batten continued.",0,0,0,0,0,0,1,0
They have betrayed the British people.,0,0,0,0,0,0,1,0
"“Why do we talk and investigate and get angry about an accidental fire in Grenfell, but are expected to immediately forget — or ‘not look back in anger’ — about the deliberate, ideology-driven murder of British children?",0,0,0,0,0,0,1,0
"This weekend, the #FreeTommy Robinson rally drew upwards of 20,000 supporters, according to organizers, in support of the outspoken critic of Islam and exposer of their crimes in his country and against his tyrannical arrest and imprisonment.",0,0,0,0,0,0,0,1
"Batten echoed that sentiment saying, “Tommy Robinson is a political prisoner.",1,0,0,0,0,0,0,0
"“It’s not necessary to agree with everything he says, it’s not necessary to approve of everything he does, but history will judge him as being on the right side of a struggle between good and evil,” Batten continued.",1,0,1,0,0,0,0,0
"You either submit, or you resist.",0,0,0,1,0,0,0,0
"“Why is it so easy for our state to jail Tommy Robinson, when it is so difficult to jail a group of men found with an underage girl in a bedroom?",0,0,0,0,1,0,0,0
"“Why is it so easy to jail a man for leaving bacon at a mosque, but so difficult to jail jihadis who preach murder and death to the British people?",0,0,0,0,0,0,1,1
“Why is it so easy for judges to make rulings that allow known terrorists and jihadists to stay in our country?,0,0,0,0,0,0,1,1
“And why are Muslims allowed to cover their faces with a black sack while the rest of us are subject to strict security?,0,0,0,0,1,0,0,1
Why are children being mutilated and forcefully raped while the law looks the other way?,0,0,0,0,0,0,0,1
"Forcefully married, child married, while the law looks the other way?",0,0,0,0,0,0,0,1
Why are animals slaughtered in agony and terror and Halal imposed on all of us in a country that has legislated against unstunned slaughter?,0,0,0,0,0,0,0,1
"“I’m sure we have some American friends in the crowd, on stage, and watching at home,” Kassam concluded.",0,0,0,0,0,0,1,0
"What Britain needs is a return to the God of their forefathers, the One Oliver Cromwell served.",0,0,0,0,0,0,1,0
"Then, and only then, will they render justice for the Muslim criminals, rid their land of such public idolatry and protect the people like Tommy Robinson who rightly tell the truth.",0,0,0,1,0,0,0,0
"He then went on to blast the policies of the UK that are truly harming their own people, specifically “widespread, organized, paedophile rape of little girls by organized gangs” while those in authority “brush it under the carpet.",0,0,1,0,0,0,0,0
“Are you going to resist?”,0,0,0,0,0,0,0,1
Why is the British government allowing ISIS fighters to return from Syria and threaten our safety?,0,0,0,0,0,0,1,0
Why?,0,0,0,0,0,0,0,1
Why?”,0,0,0,0,0,0,0,1
My speech at the #FreeTommy protest yesterday.,0,0,0,0,0,0,0,1
"’ Well, let you tell you something; we’re here today to say a similar thing: The British are coming back!”",0,0,0,0,0,0,0,1
"’ Well, let you tell you something; we’re here today to say a similar thing: The British are coming back!” I do hope that is true, but unless the Brits are going to put the same kind of fear in their representatives that the Muslims are doing, they can't expect to do what they want to do.",0,0,0,0,0,0,1,0
